ResultId;AthleteId;RaceId;RaceName;Gender;Birthyear;CountryIso;County;Municipality;Status;ActualStartTime;FinishNetto;Place;PlaceClass;PlaceTotal;_5Km;_10Km;_15Km;_20Km
618707;75779;267;Göteborgsvarvet 2010;M;1960;SWE;VÄSTRA GÖTALAND;PARTILLE;FNS; 14:44:45;02:10:27;18246;0;22985;00:29:42;00:59:52;01:31:12;02:04:08
596694;94880;267;Göteborgsvarvet 2010;F;1969;SWE;NULL;NULL;FNS; 15:27:11;02:12:43;5322;0;24630;00:31:33;01:02:47;01:34:05;02:06:24
594988;1340;267;Göteborgsvarvet 2010;M;1980;SWE;VÄSTRA GÖTALAND;HÄRRYDA;FNS; 15:27:42;02:12:38;19279;0;24582;00:28:41;00:59:40;01:32:23;02:06:01
587102;133543;267;Göteborgsvarvet 2010;M;1986;SWE;VÄSTRA GÖTALAND;LIDKÖPING;FNS; 15:41:43;01:57:21;10788;0;12524;00:30:02;00:59:38;01:27:28;NULL
588627;255357;267;Göteborgsvarvet 2010;M;1949;NOR;NULL;NULL;FNS; 14:59:09;02:37:17;25752;0;35419;00:33:44;01:09:53;01:50:16;02:28:51
580799;183682;267;Göteborgsvarvet 2010;M;1973;SWE;HALLAND;VARBERG;FNS; 15:07:21;02:38:53;25935;0;35764;00:34:37;01:08:50;01:50:19;02:31:03
610010;212266;267;Göteborgsvarvet 2010;M;1970;SWE;JÖNKÖPING;JÖNKÖPING;FNS; 14:46:06;02:08:59;17469;0;21865;00:30:29;01:01:30;01:31:52;02:02:56
583087;66469;267;Göteborgsvarvet 2010;M;1966;SWE;NULL;NULL;FNS; 13:39:24;02:17:51;21453;0;27987;00:27:10;01:01:36;01:36:51;02:11:50
593456;233669;267;Göteborgsvarvet 2010;M;1986;SWE;STOCKHOLM;VÄRMDÖ;FNS; 13:33:54;01:41:09;2782;0;3019;00:22:52;00:46:30;01:10:29;01:35:41
613830;67511;267;Göteborgsvarvet 2010;M;1953;SWE;SKÅNE;LOMMA;FNS; 14:38:56;02:14:07;19981;0;25657;00:28:24;00:59:06;01:32:46;02:07:27
602117;157631;267;Göteborgsvarvet 2010;M;1980;SWE;JÖNKÖPING;JÖNKÖPING;FNS; 15:20:41;02:12:18;19123;0;24353;00:30:13;00:58:59;01:30:07;02:04:47
608751;165249;267;Göteborgsvarvet 2010;F;1962;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 14:52:15;02:20:00;7025;0;29242;00:31:06;01:03:49;01:37:03;02:12:39
563731;149659;267;Göteborgsvarvet 2010;M;1972;SWE;HALLAND;KUNGSBACKA;FNS; 13:44:24;02:17:00;21148;0;27502;00:27:55;00:57:26;01:29:09;02:10:32
603779;220986;267;Göteborgsvarvet 2010;M;1961;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 14:45:13;02:02:00;13732;0;16455;00:27:22;00:55:02;01:24:48;01:55:57
586718;110067;267;Göteborgsvarvet 2010;F;1960;SWE;VÄSTRA GÖTALAND;KUNGÄLV;FNS; 14:44:23;02:19:31;6915;0;28977;00:29:16;01:02:14;01:36:45;02:12:31
600891;171458;267;Göteborgsvarvet 2010;M;1980;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 15:19:41;02:31:53;25044;0;34092;00:32:49;01:08:02;01:44:23;02:24:05
578243;242603;267;Göteborgsvarvet 2010;M;1985;SWE;VÄSTRA GÖTALAND;LERUM;FNS; 13:40:06;01:42:33;3204;0;3492;00:24:13;00:48:32;01:12:49;01:37:25
618821;58115;267;Göteborgsvarvet 2010;M;1970;SWE;VÄSTRA GÖTALAND;HÄRRYDA;FNS; 13:50:53;01:50:00;6499;0;7287;00:24:33;00:49:34;01:15:58;01:44:25
611515;59300;267;Göteborgsvarvet 2010;M;1965;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 13:30:43;01:34:49;1236;0;1318;00:21:23;00:43:02;01:05:59;01:29:46
611227;197246;267;Göteborgsvarvet 2010;F;1946;SWE;VÄSTRA GÖTALAND;ALE;FNS; 15:07:26;02:54:48;10754;0;37638;00:37:25;01:16:26;01:59:51;02:46:03
570607;134438;267;Göteborgsvarvet 2010;M;1974;SWE;VÄSTRA GÖTALAND;MÖLNDAL;FNS; 14:37:35;02:11:35;18803;0;23832;00:27:34;00:59:54;01:32:15;02:05:26
594204;182964;267;Göteborgsvarvet 2010;M;1986;SWE;VÄSTRA GÖTALAND;BORÅS;FNS; 15:33:53;01:45:49;4547;0;4988;00:24:05;00:48:23;01:13:27;01:40:12
588479;255304;267;Göteborgsvarvet 2010;F;1978;GBR;NULL;NULL;FNS; 15:42:16;02:09:19;4468;0;22112;00:29:42;00:59:52;01:30:46;02:02:42
614416;70744;267;Göteborgsvarvet 2010;M;1967;SWE;VÄSTRA GÖTALAND;HÄRRYDA;FNS; 14:37:37;02:05:43;15801;0;19430;00:28:20;00:57:37;01:28:10;01:59:45
579959;252707;267;Göteborgsvarvet 2010;M;1974;SWE;JÖNKÖPING;JÖNKÖPING;FNS; 15:48:34;02:25:04;23624;0;31610;00:30:26;01:03:07;01:39:15;02:18:00
612174;74587;267;Göteborgsvarvet 2010;M;1975;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 13:52:49;02:30:06;24721;0;33507;00:25:30;00:51:49;01:30:09;02:19:10
561119;77450;267;Göteborgsvarvet 2010;M;1961;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 13:55:50;02:01:11;13279;0;15818;00:25:40;00:52:33;01:22:28;01:55:09
561726;246028;267;Göteborgsvarvet 2010;F;1801;DNK;NULL;NULL;FNS; 14:14:15;02:01:44;2662;0;16252;00:26:59;00:54:52;01:24:33;01:55:32
589340;233976;267;Göteborgsvarvet 2010;M;1960;DEU;NULL;NULL;FNS; 13:50:53;01:54:56;9230;0;10590;00:25:13;00:51:04;01:18:07;01:48:26
608673;233725;267;Göteborgsvarvet 2010;M;1978;SWE;SKÅNE;SJÖBO;FNS; 14:31:20;02:03:21;14467;0;17501;00:28:10;00:56:16;01:26:35;01:56:59
600151;195424;267;Göteborgsvarvet 2010;F;1958;SWE;HALLAND;HALMSTAD;FNS; 14:37:56;02:04:09;3230;0;18117;00:28:26;00:57:26;01:27:44;01:58:04
598404;258394;267;Göteborgsvarvet 2010;M;1969;BEL;NULL;NULL;FNS; 14:32:08;01:58:23;11490;0;13432;00:27:47;00:55:14;01:23:30;01:52:34
590291;83799;267;Göteborgsvarvet 2010;M;1985;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 15:40:19;01:57:32;10903;0;12676;00:24:53;00:52:33;01:21:32;01:51:23
579926;252694;267;Göteborgsvarvet 2010;F;1952;SWE;VÄSTRA GÖTALAND;STENUNGSUND;FNS; 14:58:52;02:33:44;9278;0;34578;00:33:57;01:10:07;01:46:01;02:26:01
579678;130163;267;Göteborgsvarvet 2010;M;1966;SWE;STOCKHOLM;LIDINGÖ;FNS; 14:01:03;01:58:31;11566;0;13541;00:25:55;00:51:15;01:19:32;01:52:15
571920;53451;267;Göteborgsvarvet 2010;M;1977;SWE;VÄSTRA GÖTALAND;ALE;FNS; 13:39:21;01:30:53;661;0;704;00:20:54;00:41:39;01:03:30;01:25:58
568313;1263;267;Göteborgsvarvet 2010;F;1965;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 14:25:37;03:33:31;11147;0;38441;00:49:50;01:39:42;02:30:13;03:22:34
585187;62717;267;Göteborgsvarvet 2010;M;1968;SWE;VÄSTRA GÖTALAND;BORÅS;FNS; 14:45:11;02:24:54;23572;0;31528;00:30:12;01:03:25;01:40:37;02:18:01
612503;64687;267;Göteborgsvarvet 2010;M;1966;SWE;SKÅNE;ÄNGELHOLM;FNS; 13:50:19;02:01:34;13505;0;16139;00:24:52;00:52:30;01:23:38;01:55:13
563582;247121;267;Göteborgsvarvet 2010;F;1801;SWE;NULL;NULL;FNS; 13:44:45;02:49:21;10551;0;37227;00:36:10;01:15:43;01:57:56;02:41:50
581686;253323;267;Göteborgsvarvet 2010;M;1965;SWE;ÖREBRO;DEGERFORS;FNS; 15:47:43;02:09:54;17967;0;22580;00:28:05;00:57:57;01:28:50;02:02:58
575754;194918;267;Göteborgsvarvet 2010;M;1976;SWE;VÄSTRA GÖTALAND;ÖCKERÖ;FNS; 15:55:20;02:06:16;16093;0;19845;00:30:15;00:59:33;01:29:40;02:00:30
560061;231269;267;Göteborgsvarvet 2010;F;1951;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 14:17:27;02:59:57;10893;0;37921;00:39:49;01:23:12;02:07:24;02:51:32
619667;220630;267;Göteborgsvarvet 2010;M;1964;SWE;VÄSTRA GÖTALAND;FALKÖPING;FNS; 13:51:13;01:41:27;2889;0;3141;00:24:07;00:47:33;01:11:47;01:36:22
570581;220113;267;Göteborgsvarvet 2010;M;1982;SWE;ÖREBRO;ÖREBRO;FNS; 13:33:59;01:43:50;3666;0;3997;00:22:31;00:45:26;01:10:53;01:38:01
606421;73977;267;Göteborgsvarvet 2010;M;1959;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 14:51:17;02:15:37;20604;0;26625;00:28:55;01:00:36;01:33:04;02:08:38
597276;232240;267;Göteborgsvarvet 2010;M;1986;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 15:26:51;01:37:03;1731;0;1857;00:22:01;00:44:35;01:07:50;01:32:01
593144;54903;267;Göteborgsvarvet 2010;M;1968;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 14:00:24;01:56:13;10041;0;11601;00:24:07;00:50:08;01:18:14;01:49:52
597020;89755;267;Göteborgsvarvet 2010;M;1970;SWE;VÄSTRA GÖTALAND;KUNGÄLV;FNS; 14:52:50;02:29:37;24621;0;33345;00:30:20;01:04:08;01:40:59;02:21:34
571273;249506;267;Göteborgsvarvet 2010;F;1991;SWE;HALLAND;KUNGSBACKA;FNS; 16:00:49;02:04:26;3287;0;18335;00:29:28;00:58:09;01:28:02;01:58:35
596401;157870;267;Göteborgsvarvet 2010;M;1965;SWE;ÖSTERGÖTLAND;LINKÖPING;FNS; 15:05:49;02:35:38;25561;0;35053;00:33:43;01:09:04;01:45:58;02:27:13
614754;102297;267;Göteborgsvarvet 2010;M;1977;SWE;KRONOBERG;VÄXJÖ;FNS; 13:40:22;01:45:57;4598;0;5046;00:23:08;00:46:16;01:10:53;01:39:54
585015;236187;267;Göteborgsvarvet 2010;F;1987;SWE;ÖSTERGÖTLAND;LINKÖPING;FNS; 13:44:28;02:07:41;4096;0;20927;00:25:13;00:53:32;01:25:22;02:01:03
567761;248433;267;Göteborgsvarvet 2010;M;1971;SWE;VÄSTRA GÖTALAND;PARTILLE;FNS; 14:05:17;01:52:35;7857;0;8910;00:24:53;00:51:05;01:18:50;01:47:11
575571;251065;267;Göteborgsvarvet 2010;F;1976;SWE;SKÅNE;MALMÖ;FNS; 14:39:25;02:12:41;5316;0;24613;00:30:25;01:02:12;01:34:26;02:06:39
602276;67008;267;Göteborgsvarvet 2010;M;1963;SWE;ÖREBRO;ASKERSUND;FNS; 15:20:24;02:00:21;12761;0;15119;00:27:11;00:54:37;01:23:23;01:53:51
575264;232186;267;Göteborgsvarvet 2010;M;1967;SWE;VÄSTERBOTTEN;SKELLEFTEÅ;FNS; 15:55:29;02:44:11;26385;0;36635;00:35:40;01:13:41;01:51:37;02:34:07
584383;254128;267;Göteborgsvarvet 2010;M;1964;SWE;GÄVLEBORG;LJUSDAL;FNS; 14:51:32;02:17:18;21256;0;27674;00:29:32;01:01:06;01:34:19;02:09:58
582108;209238;267;Göteborgsvarvet 2010;M;1968;SWE;VÄSTRA GÖTALAND;SKÖVDE;FNS; 14:25:08;01:59:54;12513;0;14776;00:27:23;00:55:22;01:24:17;01:53:56
575915;56987;267;Göteborgsvarvet 2010;M;1985;SWE;STOCKHOLM;STOCKHOLM;FNS; 13:34:12;01:26:40;316;0;336;00:21:36;00:41:38;01:01:55;01:22:31
612000;53563;267;Göteborgsvarvet 2010;M;1965;SWE;VÄSTRA GÖTALAND;KUNGÄLV;FNS; 14:02:29;02:11:48;18890;0;23985;00:25:53;00:54:05;01:25:11;02:05:48
587970;236111;267;Göteborgsvarvet 2010;M;1993;SWE;ÖSTERGÖTLAND;NORRKÖPING;FNS; 15:40:15;01:38:49;2121;0;2287;00:22:55;00:46:35;01:10:38;NULL
562059;246265;267;Göteborgsvarvet 2010;M;1979;SWE;STOCKHOLM;STOCKHOLM;FNS; 13:57:16;02:03:59;14815;0;18002;00:27:09;00:54:39;01:24:24;01:57:12
607156;241726;267;Göteborgsvarvet 2010;F;1968;SWE;VÄSTRA GÖTALAND;KUNGÄLV;FNS; 15:12:56;02:26:17;8187;0;32099;00:32:15;01:07:26;01:42:36;02:19:01
577217;251743;267;Göteborgsvarvet 2010;F;1974;NOR;NULL;NULL;FNS; 13:51:12;01:36:56;122;0;1829;00:22:45;00:44:45;01:07:37;01:31:59
581441;88230;267;Göteborgsvarvet 2010;M;1979;SWE;VÄSTRA GÖTALAND;GÖTEBORG;FNS; 14:13:55;02:04:20;14998;0;18267;00:26:54;00:55:10;01:25:38;01:57:35
576119;251285;267;Göteborgsvarvet 2010;F;1969;DEU;NULL;NULL;FNS; 15:54:25;02:18:56;6787;0;28645;00:30:47;01:03:12;01:36:31;02:11:49
561341;210892;267;Göteborgsvarvet 2010;M;1980;SWE;VÄSTRA GÖTALAND;LERUM;FNS; 14:14:21;02:18:26;21684;0;28348;00:30:19;01:01:10;01:35:21;02:11:40
605018;216802;267;Göteborgsvarvet 2010;F;1947;SWE;HALLAND;KUNGSBACKA;FNS; 15:19:44;02:51:09;10625;0;37380;00:36:49;01:16:14;01:57:08;02:42:07
607442;93452;267;Göteborgsvarvet 2010;F;1961;SWE;VÄSTRA GÖTALAND;SKÖVDE;FNS; 15:13:29;02:16:34;6254;0;27229;00:32:15;01:03:31;01:35:45;02:10:00
573556;52255;267;Göteborgsvarvet 2010;F;1981;SWE;SKÅNE;MALMÖ;FNS; 14:52:28;02:18:23;6655;0;28325;00:27:57;00:57:10;01:30:52;02:11:37
599330;164764;267;Göteborgsvarvet 2010;M;1993;SWE;VÄSTRA GÖTALAND;TRANEMO;FNS; 15:27:26;01:40:27;2603;0;2814;00:23:33;00:45:44;01:10:01;01:35:24
594392;241977;267;Göteborgsvarvet 2010;M;1970;SWE;HALLAND;VARBERG;FNS; 15:33:51;02:47:21;26582;0;37041;00:33:38;01:10:40;01:50:51;02:37:06
569819;417;267;Göteborgsvarvet 2010;M;1967;SWE;BLEKINGE;KARLSKRONA;FNS; 14:25:03;02:06:25;16167;0;19955;00:28:11;00:57:13;01:27:45;01:59:56
561396;245745;267;Göteborgsvarvet 2010;M;1801;DNK;NULL;NULL;FNS; 14:45:43;02:00:55;13116;0;15603;00:25:20;00:51:16;01:24:27;01:55:10
562977;204086;267;Göteborgsvarvet 2010;M;1974;SWE;VÄSTRA GÖTALAND;ALINGSÅS;FNS; 13:55:43;01:35:13;1313;0;1400;00:22:01;00:45:10;01:07:19;01:30:41
575276;238416;267;Göteborgsvarvet 2010;F;1980;SWE;GÄVLEBORG;SANDVIKEN;FNS; 15:54:45;02:03:28;3052;0;17574;00:29:04;00:58:00;01:27:35;01:57:17
593863;149932;267;Göteborgsvarvet 2010;M;1953;SWE;SKÅNE;LUND;FNS; 14:41:13;02:09:25;17702;0;22200;00:28:33;00:57:45;01:28:17;02:02:20
591487;162196;267;Göteborgsvarvet 2010;M;1977;SWE;SKÅNE;LUND;FNS; 13:51:46;01:49:23;6178;0;6899;00:24:52;00:49:35;01:15:52;01:44:28
